RecensieID	RecensieURL	Recensie	Auteur	RecensieArchiefURL	ArchiefURLStatusCheck-13122019	
998	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1138094	De valkunstenaar - Coen Peppelenbos	Door Guus Bauer	http://web.archive.org/web/20191127112737/https://literatuurplein.nl/detail/recensie/de-valkunstenaar-van-coen-peppelenbos/998	200	Klik
998	https://www.literatuurplein.nl/detail/recensie/-i-de-valkunstenaar-i-van-coen-peppelenbos/998			http://web.archive.org/web/20191129174843/https://www.literatuurplein.nl/detail/recensie/-i-de-valkunstenaar-i-van-coen-peppelenbos/998	200	Klik
999	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1123095	De gehangene van de Saint-Pholien - Georges Simenon	Door Guus Bauer	http://web.archive.org/web/20191127112857/https://literatuurplein.nl/detail/recensie/de-gehangene-van-de-saint-pholien-van-georges-simenon/999	200	Klik
1000	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1136852	Bel ik u wakker, beste man? - Wim Sanders	Door Guus Bauer	http://web.archive.org/web/20191127112743/https://literatuurplein.nl/detail/recensie/bel-ik-u-wakker-beste-man-van-wim-sanders/1000	200	Klik
1000	https://www.literatuurplein.nl/recensie.jsp?recensieId=1000			http://web.archive.org/web/20191130174959/https://www.literatuurplein.nl/detail/recensie/-i-bel-ik-u-wakker-beste-man-i-van-wim-sanders/1000	200	Klik
1001	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1115990	Het jasje van Luis Martín - Gilles van der Loo	Door Guus Bauer	http://web.archive.org/web/20191127113109/https://literatuurplein.nl/detail/recensie/het-jasje-van-luis-martin-van-gilles-van-der-loo/1001	200	Klik
1001	https://www.literatuurplein.nl/recensie.jsp?recensieId=1001			http://web.archive.org/web/20191130175007/https://www.literatuurplein.nl/detail/recensie/-i-het-jasje-van-luis-martin-i-van-gilles-van-der-loo-/1001	200	Klik
1002	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1124620	Geleerd - Johan Goudsblom	Door Guus Bauer	http://web.archive.org/web/20191127112752/https://literatuurplein.nl/detail/recensie/geleerd-van-johan-goudsblom/1002	200	Klik
1003	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1124619	Noodweer - Marijke Schermer	Door Guus Bauer	http://web.archive.org/web/20191127112759/https://literatuurplein.nl/detail/recensie/noodweer-van-marijke-schermer/1003	200	Klik
1003	https://www.literatuurplein.nl/recensie.jsp?recensieId=1003			http://web.archive.org/web/20191130175014/https://www.literatuurplein.nl/detail/recensie/-i-noodweer-i-van-marijke-schermer/1003	200	Klik
1004	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1124027	Johnny Paycheck - Christophe Vekeman	Door Guus Bauer	http://web.archive.org/web/20191127112806/https://literatuurplein.nl/detail/recensie/johnny-paycheck-van-christophe-vekeman/1004	200	Klik
1005	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1119816	Naar het noorden - Koos Meinderts	Door Guus Bauer	http://web.archive.org/web/20191127113027/https://literatuurplein.nl/detail/recensie/naar-het-noorden-van-koos-meinderts/1005	200	Klik
1005	https://www.literatuurplein.nl/detail/recensie/-i-naar-het-noorden-i-van-koos-meinderts/1005			http://web.archive.org/web/20191129175619/https://www.literatuurplein.nl/detail/recensie/-i-naar-het-noorden-i-van-koos-meinderts/1005	200	Klik
1005	https://www.literatuurplein.nl/recensie.jsp?recensieId=1005			http://web.archive.org/web/20191130175022/https://www.literatuurplein.nl/detail/recensie/-i-naar-het-noorden-i-van-koos-meinderts/1005	200	Klik
1006	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1003268	Oorlog in het Westen - James Holland	Door H.A. Hofman	http://web.archive.org/web/20191127115854/https://literatuurplein.nl/detail/recensie/oorlog-in-het-westen-van-james-holland/1006	200	Klik
1006	https://www.literatuurplein.nl/detail/recensie/-i-oorlog-in-het-westen-i-van-james-holland-/1006			http://web.archive.org/web/20191129175719/https://www.literatuurplein.nl/detail/recensie/-i-oorlog-in-het-westen-i-van-james-holland-/1006	200	Klik
1006	https://www.literatuurplein.nl/recensie.jsp?recensieId=1006			http://web.archive.org/web/20191130175031/https://www.literatuurplein.nl/detail/recensie/-i-oorlog-in-het-westen-i-van-james-holland-/1006	200	Klik
1007	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1096369	De rode stoeltjes - Edna O'Brien	Door Guus Bauer	http://web.archive.org/web/20191127113308/https://literatuurplein.nl/detail/recensie/de-rode-stoeltjes-van-edna-o-brien/1007	200	Klik
1007	https://www.literatuurplein.nl/detail/recensie/-i-de-rode-stoeltjes-i-van-edna-o-brien-/1007			http://web.archive.org/web/20191129174747/https://www.literatuurplein.nl/detail/recensie/-i-de-rode-stoeltjes-i-van-edna-o-brien-/1007	200	Klik
1007	https://www.literatuurplein.nl/recensie.jsp?recensieId=1007			http://web.archive.org/web/20191130175039/https://www.literatuurplein.nl/detail/recensie/-i-de-rode-stoeltjes-i-van-edna-o-brien-/1007	200	Klik
1008	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1138096	Bloedend hart - Erik Nieuwenhuis	Door Guus Bauer	http://web.archive.org/web/20191127112729/https://literatuurplein.nl/detail/recensie/bloedend-hart-van-erik-nieuwenhuis/1008	200	Klik
1009	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1118659	Het innerlijke leven van dieren - Peter Wohlleben	Door Guus Bauer	http://web.archive.org/web/20191127113041/https://literatuurplein.nl/detail/recensie/het-innerlijke-leven-van-dieren-van-peter-wohlleben/1009	200	Klik
1009	https://www.literatuurplein.nl/recensie.jsp?recensieId=1009			http://web.archive.org/web/20191130175047/https://www.literatuurplein.nl/detail/recensie/-i-het-innerlijke-leven-van-dieren-i-van-peter-wohlleben/1009	200	Klik
1010	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1122966	Vaak ben ik gelukkig - Jens Christian Grøndahl	Door Guus Bauer	http://web.archive.org/web/20191127112904/https://literatuurplein.nl/detail/recensie/vaak-ben-ik-gelukkig-van-jens-christian-gr-ndahl/1010	200	Klik
1010	https://www.literatuurplein.nl/detail/recensie/-i-vaak-ben-ik-gelukkig-i-van-jens-christian-gr-ndahl-/1010			http://web.archive.org/web/20191129180031/https://www.literatuurplein.nl/detail/recensie/-i-vaak-ben-ik-gelukkig-i-van-jens-christian-gr-ndahl-/1010	200	Klik
1010	https://www.literatuurplein.nl/recensie.jsp?recensieId=1010			http://web.archive.org/web/20191130175055/https://www.literatuurplein.nl/detail/recensie/-i-vaak-ben-ik-gelukkig-i-van-jens-christian-gr-ndahl-/1010	200	Klik
1011	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1120424	De schuilplaats - Christophe Boltanski	Door Guus Bauer	http://web.archive.org/web/20191127113000/https://literatuurplein.nl/detail/recensie/de-schuilplaats-van-christophe-boltanski/1011	200	Klik
1011	https://www.literatuurplein.nl/detail/recensie/-i-de-schuilplaats-i-van-christophe-boltanski-/1011			http://web.archive.org/web/20191129174805/https://www.literatuurplein.nl/detail/recensie/-i-de-schuilplaats-i-van-christophe-boltanski-/1011	200	Klik
1012	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1123174	De betonnen droom - Daan Dekker	Door Guus Bauer	http://web.archive.org/web/20191127112843/https://literatuurplein.nl/detail/recensie/de-betonnen-droom-van-daan-dekker/1012	200	Klik
1012	https://www.literatuurplein.nl/recensie.jsp?recensieId=1012			http://web.archive.org/web/20191130175103/https://www.literatuurplein.nl/detail/recensie/-i-de-betonnen-droom-i-van-daan-dekker/1012	200	Klik
1013	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1120718	Auerhaus - Bov Bjerg	Door Guus Bauer	http://web.archive.org/web/20191127112932/https://literatuurplein.nl/detail/recensie/auerhaus-van-bov-bjerg/1013	200	Klik
1013	https://www.literatuurplein.nl/detail/recensie/-i-auerhaus-i-van-bov-bjerg/1013			http://web.archive.org/web/20191129174308/https://www.literatuurplein.nl/detail/recensie/-i-auerhaus-i-van-bov-bjerg/1013	200	Klik
1013	https://www.literatuurplein.nl/recensie.jsp?recensieId=1013			http://web.archive.org/web/20191130175111/https://www.literatuurplein.nl/detail/recensie/-i-auerhaus-i-van-bov-bjerg/1013	200	Klik
1014	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1115978	Altijd Augustus - Maria Barnas	Door Guus Bauer	http://web.archive.org/web/20191127113116/https://literatuurplein.nl/detail/recensie/altijd-augustus-van-maria-barnas/1014	200	Klik
1014	https://www.literatuurplein.nl/detail/recensie/-i-altijd-augustus-i-van-maria-barnas/1014			http://web.archive.org/web/20191129174255/https://www.literatuurplein.nl/detail/recensie/-i-altijd-augustus-i-van-maria-barnas/1014	200	Klik
1014	https://www.literatuurplein.nl/recensie.jsp?recensieId=1014			http://web.archive.org/web/20191130175119/https://www.literatuurplein.nl/detail/recensie/-i-altijd-augustus-i-van-maria-barnas/1014	200	Klik
1015	https://www.literatuurplein.nl/recensie.jsp?recensieId=1015			http://web.archive.org/web/20191130175127/https://www.literatuurplein.nl/detail/recensie/-i-zwart-lied-i-van-wis-awa-szymborska-/1015	200	Klik
1016	https://www.literatuurplein.nl/recensie.jsp?recensieId=1016			http://web.archive.org/web/20191130175135/https://www.literatuurplein.nl/detail/recensie/-i-vuurland-i-van-andreas-oosthoek/1016	200	Klik
1017	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1586702	Het achtste leven (voor Brilka) - Nino Haratischwili	Door Guus Bauer	http://web.archive.org/web/20191127111326/https://literatuurplein.nl/detail/recensie/het-achtste-leven-voor-brilka-van-nino-haratischwili/1017	200	Klik
1017	https://www.literatuurplein.nl/detail/recensie/-i-het-achtste-leven-voor-brilka-i-van-nino-haratischwili-/1017			http://web.archive.org/web/20191129175234/https://www.literatuurplein.nl/detail/recensie/-i-het-achtste-leven-voor-brilka-i-van-nino-haratischwili-/1017	200	Klik
1018	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1366897	Aan doodgaan dachten we niet - Gerda Blees	Door Guus Bauer	http://web.archive.org/web/20191127112527/https://literatuurplein.nl/detail/recensie/aan-doodgaan-dachten-we-niet-van-gerda-blees/1018	200	Klik
1018	https://www.literatuurplein.nl/recensie.jsp?recensieId=1018			http://web.archive.org/web/20191130175143/https://www.literatuurplein.nl/detail/recensie/-i-aan-doodgaan-dachten-we-niet-i-van-gerda-blees/1018	200	Klik
1019	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=974405	Leven op de rand - Graa Boomsma	Door Guus Bauer	http://web.archive.org/web/20191127100126/https://literatuurplein.nl/detail/recensie/leven-op-de-rand-van-graa-boomsma/1019	200	Klik
1019	https://www.literatuurplein.nl/recensie.jsp?recensieId=1019			http://web.archive.org/web/20191130175150/https://www.literatuurplein.nl/detail/recensie/-i-leven-op-de-rand-i-van-graa-boomsma/1019	200	Klik
1020	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1122567	Pauwl - Erik Jan Harmens	Door Guus Bauer	http://web.archive.org/web/20191127112918/https://literatuurplein.nl/detail/recensie/pauwl-van-erik-jan-harmens/1020	200	Klik
1020	https://www.literatuurplein.nl/recensie.jsp?recensieId=1020			http://web.archive.org/web/20191130175205/https://www.literatuurplein.nl/detail/recensie/-i-pauwl-i-van-erik-jan-harmens/1020	200	Klik
1021	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1366811	DJ - Kluun	Door Guus Bauer	http://web.archive.org/web/20191127112534/https://literatuurplein.nl/detail/recensie/dj-van-kluun/1021	200	Klik
1021	https://www.literatuurplein.nl/detail/recensie/-i-dj-i-van-kluun/1021			http://web.archive.org/web/20191129175010/https://www.literatuurplein.nl/detail/recensie/-i-dj-i-van-kluun/1021	200	Klik
1021	https://www.literatuurplein.nl/recensie.jsp?recensieId=1021			http://web.archive.org/web/20191130175213/https://www.literatuurplein.nl/detail/recensie/-i-dj-i-van-kluun/1021	200	Klik
1022	https://www.literatuurplein.nl/recensie.jsp?recensieId=1022			http://web.archive.org/web/20191130175220/https://www.literatuurplein.nl/detail/recensie/-i-zakelijk-bericht-over-het-geluk-een-morfinist-te-zijn-i-van-hans-fallada/1022	200	Klik
1023	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1365565	Het onhandige kind - Alexandre Seurat	Door Guus Bauer	http://web.archive.org/web/20191127112548/https://literatuurplein.nl/detail/recensie/het-onhandige-kind-van-alexandre-seurat/1023	200	Klik
1023	https://www.literatuurplein.nl/recensie.jsp?recensieId=1023			http://web.archive.org/web/20191130175228/https://www.literatuurplein.nl/detail/recensie/-i-het-onhandige-kind-i-van-alexandre-seurat/1023	200	Klik
1024	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1217518	Herinneringen - N.A. Tėffi	Door Guus Bauer	http://web.archive.org/web/20191127112657/https://literatuurplein.nl/detail/recensie/herinneringen-van-n-a-teffi/1024	200	Klik
1025	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1367600	De verloofde van de postbode - Denis Thériault	Door Guus Bauer	http://web.archive.org/web/20191127112520/https://literatuurplein.nl/detail/recensie/de-verloofde-van-de-postbode-van-denis-theriault/1025	200	Klik
1025	https://www.literatuurplein.nl/detail/recensie/-i-de-eenzame-postbode-i-van-denis-theriault/1025			http://web.archive.org/web/20191129174446/https://www.literatuurplein.nl/detail/recensie/-i-de-eenzame-postbode-i-van-denis-theriault/1025	200	Klik
1026	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1120320	Hoor je me - Rob Kamphues	Door Guus Bauer	http://web.archive.org/web/20191127113007/https://literatuurplein.nl/detail/recensie/hoor-je-me-van-rob-kamphues/1026	200	Klik
1026	https://www.literatuurplein.nl/recensie.jsp?recensieId=1026			http://web.archive.org/web/20191130175236/https://www.literatuurplein.nl/detail/recensie/-i-hoor-je-me-i-van-rob-kamphues-/1026	200	Klik
1027	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1397669	Makkelijk leven - Herman Koch	Door Guus Bauer	http://web.archive.org/web/20191127112438/https://literatuurplein.nl/detail/recensie/makkelijk-leven-van-herman-koch/1027	200	Klik
1027	https://www.literatuurplein.nl/detail/recensie/-i-makkelijk-leven-i-van-herman-koch/1027			http://web.archive.org/web/20191129175537/https://www.literatuurplein.nl/detail/recensie/-i-makkelijk-leven-i-van-herman-koch/1027	200	Klik
1027	https://www.literatuurplein.nl/recensie.jsp?recensieId=1027			http://web.archive.org/web/20191130175243/https://www.literatuurplein.nl/detail/recensie/-i-makkelijk-leven-i-van-herman-koch/1027	200	Klik
1028	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1374422	Ten overstaan van de hele wereld - Alfred Hayes	Door Guus Bauer	http://web.archive.org/web/20191127112452/https://literatuurplein.nl/detail/recensie/ten-overstaan-van-de-hele-wereld-van-alfred-hayes/1028	200	Klik
1028	https://www.literatuurplein.nl/detail/recensie/-i-ten-overstaan-van-de-wereld-i-van-alfred-hayes/1028			http://web.archive.org/web/20191129175920/https://www.literatuurplein.nl/detail/recensie/-i-ten-overstaan-van-de-wereld-i-van-alfred-hayes/1028	200	Klik
1029	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1118480	70ers van nu - Rose-Mary de Boer	Door Guus Bauer	http://web.archive.org/web/20191127113056/https://literatuurplein.nl/detail/recensie/70ers-van-nu-van-rose-mary-de-boer/1029	200	Klik
1029	https://www.literatuurplein.nl/recensie.jsp?recensieId=1029			http://web.archive.org/web/20191130175251/https://www.literatuurplein.nl/detail/recensie/-i-70ers-van-nu-i-van-rose-mary-de-boer/1029	200	Klik
1030	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1219015	Cocaïne - Aleksandr Skorobogatov	Door Guus Bauer	http://web.archive.org/web/20191127112636/https://literatuurplein.nl/detail/recensie/cocaine-van-aleksandr-skorobogatov/1030	200	Klik
1030	https://www.literatuurplein.nl/recensie.jsp?recensieId=1030			http://web.archive.org/web/20191130175307/https://www.literatuurplein.nl/detail/recensie/-i-cocaine-i-van-alexsandr-skorobogatov/1030	200	Klik
1031	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1399115	De Ramblers gaan uit vissen - C.B. Vaandrager	Door Guus Bauer	http://web.archive.org/web/20191127112424/https://literatuurplein.nl/detail/recensie/de-ramblers-gaan-uit-vissen-van-c-b-vaandrager/1031	200	Klik
1032	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1368202	Babylon - Yasmina Reza	Door Guus Bauer	http://web.archive.org/web/20191127112513/https://literatuurplein.nl/detail/recensie/babylon-van-yasmina-reza/1032	200	Klik
1032	https://www.literatuurplein.nl/detail/recensie/babylon-van-yasmina-reza/1032			http://web.archive.org/web/20191129173742/https://www.literatuurplein.nl/detail/recensie/babylon-van-yasmina-reza/1032	200	Klik
1033	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1115893	Lenteloos voorjaar - Hanny Michaelis	Door Guus Bauer	http://web.archive.org/web/20191127113123/https://literatuurplein.nl/detail/recensie/lenteloos-voorjaar-van-hanny-michaelis/1033	200	Klik
1033	https://www.literatuurplein.nl/detail/recensie/lenteloos-voorjaar-van-hanny-michaelis/1033			http://web.archive.org/web/20191129180258/https://www.literatuurplein.nl/detail/recensie/lenteloos-voorjaar-van-hanny-michaelis/1033	200	Klik
1034	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1221085	De wolkenmuzikant - ʿAlī Badr	Door Guus Bauer	http://web.archive.org/web/20191127112615/https://literatuurplein.nl/detail/recensie/de-wolkenmuzikant-van-ali-badr/1034	200	Klik
1034	https://www.literatuurplein.nl/detail/recensie/de-wolkenmuzikant-van-ali-bader/1034			http://web.archive.org/web/20191129173945/https://www.literatuurplein.nl/detail/recensie/de-wolkenmuzikant-van-ali-bader/1034	200	Klik
1034	https://www.literatuurplein.nl/recensie.jsp?recensieId=1034			http://web.archive.org/web/20191130175314/https://www.literatuurplein.nl/detail/recensie/-i-de-wolkenmuzikant-i-van-ali-bader/1034	200	Klik
1035	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1223224	J.B.W.P. - Koen Hilberdink	Door Guus Bauer	http://web.archive.org/web/20191127112608/https://literatuurplein.nl/detail/recensie/j-b-w-p-van-koen-hilberdink/1035	200	Klik
1036	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1374647	Midden in een jazztijd - Knud Sønderby	Door Guus Bauer	http://web.archive.org/web/20191127112445/https://literatuurplein.nl/detail/recensie/midden-in-een-jazztijd-van-knud-s-nderby/1036	200	Klik
1037	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1369921	Van kleine helden - Richard de Nooy	Door Guus Bauer	http://web.archive.org/web/20191127112506/https://literatuurplein.nl/detail/recensie/van-kleine-helden-van-richard-de-nooy/1037	200	Klik
1038	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1073225	De eend, de dood en de tulp - Wolf Erlbruch	Door Guus Bauer	http://web.archive.org/web/20191127113716/https://literatuurplein.nl/detail/recensie/de-eend-de-dood-en-de-tulp-van-wolf-erlbruch/1038	200	Klik
1040	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1404182	Exit west - Mohsin Hamid	Door Guus Bauer	http://web.archive.org/web/20191127112156/https://literatuurplein.nl/detail/recensie/exit-west-van-mohsin-hamid/1040	200	Klik
1040	https://www.literatuurplein.nl/detail/recensie/exit-west-van-mohsin-hamid/1040			http://web.archive.org/web/20191129174052/https://www.literatuurplein.nl/detail/recensie/exit-west-van-mohsin-hamid/1040	200	Klik
1041	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1398850	Je wordt bedankt! - Isaak Babel, Ivan Boenin, Ivan Toergenjev...	Door Guus Bauer	http://web.archive.org/web/20191127112431/https://literatuurplein.nl/detail/recensie/je-wordt-bedankt-van-isaak-babel/1041	200	Klik
1041	https://www.literatuurplein.nl/detail/recensie/je-wordt-bedankt-van-isaak-babel/1041			http://web.archive.org/web/20191129180240/https://www.literatuurplein.nl/detail/recensie/je-wordt-bedankt-van-isaak-babel/1041	200	Klik
1042	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1404186	De lange oren van Midas - Gerrit Komrij	Door Paul van Capelleveen	http://web.archive.org/web/20191127112149/https://literatuurplein.nl/detail/recensie/de-lange-oren-van-midas-van-gerrit-komrij/1042	200	Klik
1042	https://www.literatuurplein.nl/detail/recensie/de-lange-oren-van-midas-van-gerrit-komrij/1042			http://web.archive.org/web/20191129173831/https://www.literatuurplein.nl/detail/recensie/de-lange-oren-van-midas-van-gerrit-komrij/1042	200	Klik
1043	https://www.literatuurplein.nl/detail/recensie/de-wereld-waar-ik-buiten-sta-van-hanny-michaelis/1043			http://web.archive.org/web/20191129173939/https://www.literatuurplein.nl/detail/recensie/de-wereld-waar-ik-buiten-sta-van-hanny-michaelis/1043	200	Klik
1045	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1403337	Revolutionaire zondag - Wendy Guerra	Door Guus Bauer	http://web.archive.org/web/20191127112251/https://literatuurplein.nl/detail/recensie/revolutionaire-zondag-van-wendy-guerra/1045	200	Klik
1045	https://www.literatuurplein.nl/detail/recensie/revolutionaire-zondag-van-wendy-guerra/1045			http://web.archive.org/web/20191129180451/https://www.literatuurplein.nl/detail/recensie/revolutionaire-zondag-van-wendy-guerra/1045	200	Klik
1046	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1401591	Allemans gek - Richard Russo	Door Guus Bauer	http://web.archive.org/web/20191127112342/https://literatuurplein.nl/detail/recensie/allemans-gek-van-richard-russo/1046	200	Klik
1048	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1404176	Geschiedenis van geweld - Édouard Louis	Door Guus Bauer	http://web.archive.org/web/20191127112217/https://literatuurplein.nl/detail/recensie/geschiedenis-van-geweld-van-edouard-louis/1048	200	Klik
1052	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1403395	Terug naar Berlijn - Verna B. Carleton	Door Guus Bauer	http://web.archive.org/web/20191127112238/https://literatuurplein.nl/detail/recensie/terug-naar-berlijn-van-verna-b-carleton/1052	200	Klik
1053	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1223229	De zee, een spiegel - Joseph Conrad	Door Guus Bauer	http://web.archive.org/web/20191127112555/https://literatuurplein.nl/detail/recensie/de-zee-een-spiegel-van-joseph-conrad/1053	200	Klik
1054	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1365666	Andersen - Charles Lewinsky	Door Guus Bauer	http://web.archive.org/web/20191127112541/https://literatuurplein.nl/detail/recensie/andersen-van-charles-lewinsky/1054	200	Klik
1055	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1405415	Afrikaans geheim - Roger Martin du Gard	Door Guus Bauer	http://web.archive.org/web/20191127112142/https://literatuurplein.nl/detail/recensie/afrikaans-geheim-van-roger-martin-du-gard/1055	200	Klik
1055	https://www.literatuurplein.nl/detail/recensie/afrikaans-geheim-van-roger-martin-du-gard/1055			http://web.archive.org/web/20191129173729/https://www.literatuurplein.nl/detail/recensie/afrikaans-geheim-van-roger-martin-du-gard/1055	200	Klik
1056	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1370695	Hersenvlekken - Sara van der Kooi	Door Guus Bauer	http://web.archive.org/web/20191127112459/https://literatuurplein.nl/detail/recensie/hersenvlekken-van-sara-van-der-kooi/1056	200	Klik
1057	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1402673	In andermans handen - Sherko Fatah	Door Guus Bauer	http://web.archive.org/web/20191127112305/https://literatuurplein.nl/detail/recensie/in-andermans-handen-van-sherko-fatah/1057	200	Klik
1059	https://www.literatuurplein.nl/detail/recensie/winter-in-amerika-van-rob-van-essen/1059			http://web.archive.org/web/20191129180632/https://www.literatuurplein.nl/detail/recensie/winter-in-amerika-van-rob-van-essen/1059	200	Klik
1060	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1404179	De acht bergen - Paolo Cognetti	Door Guus Bauer	http://web.archive.org/web/20191127112211/https://literatuurplein.nl/detail/recensie/de-acht-bergen-van-paolo-cognetti/1060	200	Klik
1060	https://www.literatuurplein.nl/detail/recensie/de-acht-bergen-van-paolo-cognetti/1060			http://web.archive.org/web/20191129173800/https://www.literatuurplein.nl/detail/recensie/de-acht-bergen-van-paolo-cognetti/1060	200	Klik
1060	https://www.literatuurplein.nl/detail/recensie/-i-de-acht-bergen-i-van-paolo-cognetti-/1060			http://web.archive.org/web/20191129174415/https://www.literatuurplein.nl/detail/recensie/-i-de-acht-bergen-i-van-paolo-cognetti-/1060	200	Klik
1061	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1403332	Laatste dagen op Ellis Island - Gaëlle Josse	Door Guus Bauer	http://web.archive.org/web/20191127112258/https://literatuurplein.nl/detail/recensie/laatste-dagen-op-ellis-island-van-gaelle-josse/1061	200	Klik
1061	https://www.literatuurplein.nl/detail/recensie/laatste-dagen-op-ellis-island-van-gaelle-josse/1061			http://web.archive.org/web/20191129180252/https://www.literatuurplein.nl/detail/recensie/laatste-dagen-op-ellis-island-van-gaelle-josse/1061	200	Klik
1062	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1399878	Parttime astronaut - Renée van Marissing	Door Guus Bauer	http://web.archive.org/web/20191127112410/https://literatuurplein.nl/detail/recensie/parttime-astronaut-van-renee-van-marissing/1062	200	Klik
1063	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1423160	Stoppen met roken in 87 gedichten - Dimitri Verhulst	Door Guus Bauer	http://web.archive.org/web/20191127112038/https://literatuurplein.nl/detail/recensie/stoppen-met-roken-in-87-gedichten-van-dimitri-verhulst/1063	200	Klik
1064	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1218918	De nacht in Lissabon - Erich Maria Remarque	Door Guus Bauer	http://web.archive.org/web/20191127112650/https://literatuurplein.nl/detail/recensie/de-nacht-in-lissabon-van-erich-maria-remarque/1064	200	Klik
1064	https://www.literatuurplein.nl/detail/recensie/de-nacht-in-lissabon-van-erich-maria-remarque/1064			http://web.archive.org/web/20191129173837/https://www.literatuurplein.nl/detail/recensie/de-nacht-in-lissabon-van-erich-maria-remarque/1064	200	Klik
1065	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1402670	Broeder, schrijf toch eens! - Rinus Spruit	Door Guus Bauer	http://web.archive.org/web/20191127112312/https://literatuurplein.nl/detail/recensie/broeder-schrijf-toch-eens-van-rinus-spruit/1065	200	Klik
1065	https://www.literatuurplein.nl/detail/recensie/broeder-schrijf-toch-eens-van-rinus-spruit/1065			http://web.archive.org/web/20191129173748/https://www.literatuurplein.nl/detail/recensie/broeder-schrijf-toch-eens-van-rinus-spruit/1065	200	Klik
1066	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1399884	Het fundamentele gevoel van schuldeloosheid - Dana Grigorcea	Door Guus Bauer	http://web.archive.org/web/20191127112403/https://literatuurplein.nl/detail/recensie/het-fundamentele-gevoel-van-schuldeloosheid-van-dana-grigorcea/1066	200	Klik
1067	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1424123	Strikken - Domenico Starnone	Door Guus Bauer	http://web.archive.org/web/20191127111933/https://literatuurplein.nl/detail/recensie/strikken-van-domenico-starnone/1067	200	Klik
1067	https://www.literatuurplein.nl/detail/recensie/strikken-van-domenico-starnone/1067			http://web.archive.org/web/20191129180541/https://www.literatuurplein.nl/detail/recensie/strikken-van-domenico-starnone/1067	200	Klik
1069	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1404181	De vrouw met het rode haar - Orhan Pamuk	Door Guus Bauer	http://web.archive.org/web/20191127112203/https://literatuurplein.nl/detail/recensie/de-vrouw-met-het-rode-haar-van-orhan-pamuk/1069	200	Klik
